"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","2","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","3","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","4","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","5","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","6","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","7","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","8","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","9","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Smith Machine Close Grip Bench Press","10","85","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","1","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","2","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","3","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","4","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","5","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","6","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","7","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","8","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","9","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Barbell Bicep Curl","10","65","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Lateral Dumbbell Raises","1","40","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Lateral Dumbbell Raises","2","40","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Seated Bent Over Rear Delt Raise","1","20","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Seated Bent Over Rear Delt Raise","2","20","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Seated Bent Over Rear Delt Raise","3","20","6","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Standing Barbell Military Press","1","70","10","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Standing Barbell Military Press","2","70","10","","","lbs",
"2018-05-05 06:55:41","Arms and Shoulders","Standing Barbell Military Press","3","70","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","1","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","2","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","3","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","4","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","5","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","6","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","7","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","8","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","9","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Barbell Bench Press","10","100","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","1","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","2","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","3","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","4","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","5","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","6","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","7","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","8","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","9","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Bent Over Barbell Row","10","95","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Cable Crossover","1","5","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Cable Crossover","2","5","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Cable Crossover","3","5","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Close Grip Lat Pulldown","1","85","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Close Grip Lat Pulldown","2","85","10","","","lbs",
"2018-05-08 06:37:08","Chest and Back","Close Grip Lat Pulldown","3","85","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","1","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","2","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","3","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","4","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","5","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","6","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","7","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","8","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","9","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Squat","10","95","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","1","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","2","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","3","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","4","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","5","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","6","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","7","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","8","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","9","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Lying Leg Curl","10","36.5","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Hanging Leg Raise","1","","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Hanging Leg Raise","2","","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Hanging Leg Raise","3","","5","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Deadlifts","1","120","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Deadlifts","2","120","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Barbell Deadlifts","3","120","10","","","lbs",
"2018-05-10 06:57:11","Legs and Abs","Decline Oblique Crunch","1","","10","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","1","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","2","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","3","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","4","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","5","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","6","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","7","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","8","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","9","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Smith Machine Close Grip Bench Press","10","90","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","1","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","2","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","3","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","4","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","5","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","6","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","7","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","8","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","9","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Barbell Bicep Curl","10","67.5","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Lateral Dumbbell Raises","1","45","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Lateral Dumbbell Raises","2","45","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Lateral Dumbbell Raises","3","45","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Seated Bent Over Rear Delt Raise","1","25","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Seated Bent Over Rear Delt Raise","2","25","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Seated Bent Over Rear Delt Raise","3","25","6","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Standing Barbell Military Press","1","75","10","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Standing Barbell Military Press","2","75","8","","","lbs",
"2018-05-11 07:19:50","Arms and Shoulders","Standing Barbell Military Press","3","75","5","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","1","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","2","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","3","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","4","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","5","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","6","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","7","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","8","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","9","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Barbell Bench Press","10","105","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","1","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","2","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","3","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","4","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","5","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","6","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","7","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","8","100","10","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","9","100","7","","","lbs",
"2018-05-14 07:18:20","Chest and Back","Bent Over Barbell Row","10","100","7","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Squat","1","100","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Squat","2","100","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Squat","3","100","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Squat","4","100","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Squat","5","100","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","1","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","2","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","3","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","4","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","5","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","6","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","7","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","8","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","9","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Lying Leg Curl","10","80","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Hanging Leg Raise","1","","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Hanging Leg Raise","2","","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Hanging Leg Raise","3","","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Decline Oblique Crunch","1","","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Decline Oblique Crunch","2","","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Decline Oblique Crunch","3","","6","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Deadlifts","1","125","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Deadlifts","2","125","10","","","lbs",
"2018-05-15 07:21:37","Legs and Abs","Barbell Deadlifts","3","125","10","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","1","95","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","2","95","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","3","95","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","4","95","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","5","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","6","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","7","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","8","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","9","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Smith Machine Close Grip Bench Press","10","105","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","1","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","2","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","3","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","4","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","5","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","6","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","7","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","8","70","5","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","9","70","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Barbell Bicep Curl","10","70","4","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Lateral Dumbbell Raises","1","50","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Lateral Dumbbell Raises","2","50","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Lateral Dumbbell Raises","3","50","5","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Seated Bent Over Rear Delt Raise","1","10","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Seated Bent Over Rear Delt Raise","2","10","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Seated Bent Over Rear Delt Raise","3","10","6","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Standing Barbell Military Press","1","75","10","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Standing Barbell Military Press","2","75","10","","","lbs",
"2018-05-17 11:45:11","Arms and Shoulders","Standing Barbell Military Press","3","75","7","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","1","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","2","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","3","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","4","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","5","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","6","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","7","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","8","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","9","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Barbell Bench Press","10","110","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","1","100","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","2","100","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","3","100","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","4","100","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","5","100","10","","","lbs",
"2018-05-20 13:40:08","Chest and Back","Bent Over Barbell Row","6","100","10","","","lbs",
